Wavelength_nm	Absorbance__trans_azobenzene_epsilons_-_Copy	Concentration_M__trans_azobenzene_epsilons_-_Copy	Path_length_cm__trans_azobenzene_epsilons_-_Copy	Epsilon_M-1_cm-1__trans_azobenzene_epsilons_-_Copy	Absorbance__trans_azobenzene_epsilons	Concentration_M__trans_azobenzene_epsilons	Path_length_cm__trans_azobenzene_epsilons	Epsilon_M-1_cm-1__trans_azobenzene_epsilons	Absorbance__trans_azobenzene_epsilons_-_Copy__2	Concentration_M__trans_azobenzene_epsilons_-_Copy__2	Path_length_cm__trans_azobenzene_epsilons_-_Copy__2	Epsilon_M-1_cm-1__trans_azobenzene_epsilons_-_Copy__2	Epsilon_mean_M-1_cm-1	Epsilon_SD_M-1_cm-1	Epsilon_SEM_M-1_cm-1	Epsilon_lower_nonnegative_M-1_cm-1	Epsilon_upper_nonnegative_M-1_cm-1
4.29200000e+02	4.59400000e+02	1.01000000e+00	1	4.54851485e+02	4.59400000e+02	1.00000000e+00	1	4.59400000e+02	4.59400000e+02	9.90000000e-01	1	4.64040404e+02	4.59430630e+02	4.59453602e+00	2.65265661e+00	4.54836094e+02	4.64025166e+02
4.29300000e+02	4.59900000e+02	1.01000000e+00	1	4.55346535e+02	4.59900000e+02	1.00000000e+00	1	4.59900000e+02	4.59900000e+02	9.90000000e-01	1	4.64545455e+02	4.59930663e+02	4.59953660e+00	2.65554370e+00	4.55331126e+02	4.64530200e+02
4.29400000e+02	4.60300000e+02	1.01000000e+00	1	4.55742574e+02	4.60300000e+02	1.00000000e+00	1	4.60300000e+02	4.60300000e+02	9.90000000e-01	1	4.64949495e+02	4.60330690e+02	4.60353707e+00	2.65785337e+00	4.55727153e+02	4.64934227e+02
4.29500000e+02	4.60800000e+02	1.01000000e+00	1	4.56237624e+02	4.60800000e+02	1.00000000e+00	1	4.60800000e+02	4.60800000e+02	9.90000000e-01	1	4.65454545e+02	4.60830723e+02	4.60853765e+00	2.66074045e+00	4.56222185e+02	4.65439261e+02
4.29600000e+02	4.61200000e+02	1.01000000e+00	1	4.56633663e+02	4.61200000e+02	1.00000000e+00	1	4.61200000e+02	4.61200000e+02	9.90000000e-01	1	4.65858586e+02	4.61230750e+02	4.61253812e+00	2.66305013e+00	4.56618212e+02	4.65843288e+02
4.29700000e+02	4.61600000e+02	1.01000000e+00	1	4.57029703e+02	4.61600000e+02	1.00000000e+00	1	4.61600000e+02	4.61600000e+02	9.90000000e-01	1	4.66262626e+02	4.61630776e+02	4.61653859e+00	2.66535980e+00	4.57014238e+02	4.66247315e+02
4.29800000e+02	4.62000000e+02	1.01000000e+00	1	4.57425743e+02	4.62000000e+02	1.00000000e+00	1	4.62000000e+02	4.62000000e+02	9.90000000e-01	1	4.66666667e+02	4.62030803e+02	4.62053905e+00	2.66766947e+00	4.57410264e+02	4.66651342e+02
4.29900000e+02	4.62500000e+02	1.01000000e+00	1	4.57920792e+02	4.62500000e+02	1.00000000e+00	1	4.62500000e+02	4.62500000e+02	9.90000000e-01	1	4.67171717e+02	4.62530836e+02	4.62553964e+00	2.67055655e+00	4.57905297e+02	4.67156376e+02
4.30000000e+02	4.63100000e+02	1.01000000e+00	1	4.58514851e+02	4.63100000e+02	1.00000000e+00	1	4.63100000e+02	4.63100000e+02	9.90000000e-01	1	4.67777778e+02	4.63130876e+02	4.63154034e+00	2.67402106e+00	4.58499336e+02	4.67762417e+02
4.30100000e+02	4.63500000e+02	1.01000000e+00	1	4.58910891e+02	4.63500000e+02	1.00000000e+00	1	4.63500000e+02	4.63500000e+02	9.90000000e-01	1	4.68181818e+02	4.63530903e+02	4.63554080e+00	2.67633073e+00	4.58895362e+02	4.68166444e+02
4.30200000e+02	4.63900000e+02	1.01000000e+00	1	4.59306931e+02	4.63900000e+02	1.00000000e+00	1	4.63900000e+02	4.63900000e+02	9.90000000e-01	1	4.68585859e+02	4.63930930e+02	4.63954127e+00	2.67864040e+00	4.59291388e+02	4.68570471e+02
4.30300000e+02	4.64500000e+02	1.01000000e+00	1	4.59900990e+02	4.64500000e+02	1.00000000e+00	1	4.64500000e+02	4.64500000e+02	9.90000000e-01	1	4.69191919e+02	4.64530970e+02	4.64554197e+00	2.68210491e+00	4.59885428e+02	4.69176512e+02
4.30400000e+02	4.65200000e+02	1.01000000e+00	1	4.60594059e+02	4.65200000e+02	1.00000000e+00	1	4.65200000e+02	4.65200000e+02	9.90000000e-01	1	4.69898990e+02	4.65231016e+02	4.65254279e+00	2.68614683e+00	4.60578474e+02	4.69883559e+02
4.30500000e+02	4.65300000e+02	1.01000000e+00	1	4.60693069e+02	4.65300000e+02	1.00000000e+00	1	4.65300000e+02	4.65300000e+02	9.90000000e-01	1	4.70000000e+02	4.65331023e+02	4.65354290e+00	2.68672425e+00	4.60677480e+02	4.69984566e+02
4.30600000e+02	4.65600000e+02	1.01000000e+00	1	4.60990099e+02	4.65600000e+02	1.00000000e+00	1	4.65600000e+02	4.65600000e+02	9.90000000e-01	1	4.70303030e+02	4.65631043e+02	4.65654325e+00	2.68845650e+00	4.60974500e+02	4.70287586e+02
4.30700000e+02	4.65800000e+02	1.01000000e+00	1	4.61188119e+02	4.65800000e+02	1.00000000e+00	1	4.65800000e+02	4.65800000e+02	9.90000000e-01	1	4.70505051e+02	4.65831056e+02	4.65854349e+00	2.68961134e+00	4.61172513e+02	4.70489600e+02
4.30800000e+02	4.66300000e+02	1.01000000e+00	1	4.61683168e+02	4.66300000e+02	1.00000000e+00	1	4.66300000e+02	4.66300000e+02	9.90000000e-01	1	4.71010101e+02	4.66331090e+02	4.66354407e+00	2.69249842e+00	4.61667546e+02	4.70994634e+02
4.30900000e+02	4.66700000e+02	1.01000000e+00	1	4.62079208e+02	4.66700000e+02	1.00000000e+00	1	4.66700000e+02	4.66700000e+02	9.90000000e-01	1	4.71414141e+02	4.66731116e+02	4.66754454e+00	2.69480809e+00	4.62063572e+02	4.71398661e+02
4.31000000e+02	4.67300000e+02	1.01000000e+00	1	4.62673267e+02	4.67300000e+02	1.00000000e+00	1	4.67300000e+02	4.67300000e+02	9.90000000e-01	1	4.72020202e+02	4.67331156e+02	4.67354524e+00	2.69827260e+00	4.62657611e+02	4.72004702e+02
4.31100000e+02	4.67700000e+02	1.01000000e+00	1	4.63069307e+02	4.67700000e+02	1.00000000e+00	1	4.67700000e+02	4.67700000e+02	9.90000000e-01	1	4.72424242e+02	4.67731183e+02	4.67754570e+00	2.70058227e+00	4.63053637e+02	4.72408729e+02
4.31200000e+02	4.68200000e+02	1.01000000e+00	1	4.63564356e+02	4.68200000e+02	1.00000000e+00	1	4.68200000e+02	4.68200000e+02	9.90000000e-01	1	4.72929293e+02	4.68231216e+02	4.68254629e+00	2.70346936e+00	4.63548670e+02	4.72913763e+02
4.31300000e+02	4.68600000e+02	1.01000000e+00	1	4.63960396e+02	4.68600000e+02	1.00000000e+00	1	4.68600000e+02	4.68600000e+02	9.90000000e-01	1	4.73333333e+02	4.68631243e+02	4.68654675e+00	2.70577903e+00	4.63944696e+02	4.73317790e+02
4.31400000e+02	4.69000000e+02	1.01000000e+00	1	4.64356436e+02	4.69000000e+02	1.00000000e+00	1	4.69000000e+02	4.69000000e+02	9.90000000e-01	1	4.73737374e+02	4.69031270e+02	4.69054722e+00	2.70808870e+00	4.64340723e+02	4.73721817e+02
4.31500000e+02	4.69200000e+02	1.01000000e+00	1	4.64554455e+02	4.69200000e+02	1.00000000e+00	1	4.69200000e+02	4.69200000e+02	9.90000000e-01	1	4.73939394e+02	4.69231283e+02	4.69254745e+00	2.70924354e+00	4.64538736e+02	4.73923831e+02
4.31600000e+02	4.69700000e+02	1.01000000e+00	1	4.65049505e+02	4.69700000e+02	1.00000000e+00	1	4.69700000e+02	4.69700000e+02	9.90000000e-01	1	4.74444444e+02	4.69731316e+02	4.69754804e+00	2.71213062e+00	4.65033768e+02	4.74428865e+02
4.31700000e+02	4.69900000e+02	1.01000000e+00	1	4.65247525e+02	4.69900000e+02	1.00000000e+00	1	4.69900000e+02	4.69900000e+02	9.90000000e-01	1	4.74646465e+02	4.69931330e+02	4.69954827e+00	2.71328546e+00	4.65231782e+02	4.74630878e+02
4.31800000e+02	4.70300000e+02	1.01000000e+00	1	4.65643564e+02	4.70300000e+02	1.00000000e+00	1	4.70300000e+02	4.70300000e+02	9.90000000e-01	1	4.75050505e+02	4.70331356e+02	4.70354874e+00	2.71559513e+00	4.65627808e+02	4.75034905e+02
4.31900000e+02	4.70700000e+02	1.01000000e+00	1	4.66039604e+02	4.70700000e+02	1.00000000e+00	1	4.70700000e+02	4.70700000e+02	9.90000000e-01	1	4.75454545e+02	4.70731383e+02	4.70754920e+00	2.71790480e+00	4.66023834e+02	4.75438932e+02
4.32000000e+02	4.71300000e+02	1.01000000e+00	1	4.66633663e+02	4.71300000e+02	1.00000000e+00	1	4.71300000e+02	4.71300000e+02	9.90000000e-01	1	4.76060606e+02	4.71331423e+02	4.71354990e+00	2.72136931e+00	4.66617873e+02	4.76044973e+02
4.32100000e+02	4.71500000e+02	1.01000000e+00	1	4.66831683e+02	4.71500000e+02	1.00000000e+00	1	4.71500000e+02	4.71500000e+02	9.90000000e-01	1	4.76262626e+02	4.71531436e+02	4.71555014e+00	2.72252414e+00	4.66815886e+02	4.76246987e+02
4.32200000e+02	4.71800000e+02	1.01000000e+00	1	4.67128713e+02	4.71800000e+02	1.00000000e+00	1	4.71800000e+02	4.71800000e+02	9.90000000e-01	1	4.76565657e+02	4.71831456e+02	4.71855049e+00	2.72425639e+00	4.67112906e+02	4.76550007e+02
4.32300000e+02	4.72200000e+02	1.01000000e+00	1	4.67524752e+02	4.72200000e+02	1.00000000e+00	1	4.72200000e+02	4.72200000e+02	9.90000000e-01	1	4.76969697e+02	4.72231483e+02	4.72255095e+00	2.72656606e+00	4.67508932e+02	4.76954034e+02
4.32400000e+02	4.72600000e+02	1.01000000e+00	1	4.67920792e+02	4.72600000e+02	1.00000000e+00	1	4.72600000e+02	4.72600000e+02	9.90000000e-01	1	4.77373737e+02	4.72631510e+02	4.72655142e+00	2.72887574e+00	4.67904958e+02	4.77358061e+02
4.32500000e+02	4.73100000e+02	1.01000000e+00	1	4.68415842e+02	4.73100000e+02	1.00000000e+00	1	4.73100000e+02	4.73100000e+02	9.90000000e-01	1	4.77878788e+02	4.73131543e+02	4.73155200e+00	2.73176282e+00	4.68399991e+02	4.77863095e+02
4.32600000e+02	4.73300000e+02	1.01000000e+00	1	4.68613861e+02	4.73300000e+02	1.00000000e+00	1	4.73300000e+02	4.73300000e+02	9.90000000e-01	1	4.78080808e+02	4.73331556e+02	4.73355224e+00	2.73291766e+00	4.68598004e+02	4.78065109e+02
4.32700000e+02	4.73500000e+02	1.01000000e+00	1	4.68811881e+02	4.73500000e+02	1.00000000e+00	1	4.73500000e+02	4.73500000e+02	9.90000000e-01	1	4.78282828e+02	4.73531570e+02	4.73555247e+00	2.73407249e+00	4.68796017e+02	4.78267122e+02
4.32800000e+02	4.74000000e+02	1.01000000e+00	1	4.69306931e+02	4.74000000e+02	1.00000000e+00	1	4.74000000e+02	4.74000000e+02	9.90000000e-01	1	4.78787879e+02	4.74031603e+02	4.74055305e+00	2.73695958e+00	4.69291050e+02	4.78772156e+02
4.32900000e+02	4.74200000e+02	1.01000000e+00	1	4.69504950e+02	4.74200000e+02	1.00000000e+00	1	4.74200000e+02	4.74200000e+02	9.90000000e-01	1	4.78989899e+02	4.74231616e+02	4.74255329e+00	2.73811442e+00	4.69489063e+02	4.78974170e+02
4.33000000e+02	4.74600000e+02	1.01000000e+00	1	4.69900990e+02	4.74600000e+02	1.00000000e+00	1	4.74600000e+02	4.74600000e+02	9.90000000e-01	1	4.79393939e+02	4.74631643e+02	4.74655375e+00	2.74042409e+00	4.69885089e+02	4.79378197e+02
4.33100000e+02	4.74900000e+02	1.01000000e+00	1	4.70198020e+02	4.74900000e+02	1.00000000e+00	1	4.74900000e+02	4.74900000e+02	9.90000000e-01	1	4.79696970e+02	4.74931663e+02	4.74955410e+00	2.74215634e+00	4.70182109e+02	4.79681217e+02
4.33200000e+02	4.75300000e+02	1.01000000e+00	1	4.70594059e+02	4.75300000e+02	1.00000000e+00	1	4.75300000e+02	4.75300000e+02	9.90000000e-01	1	4.80101010e+02	4.75331690e+02	4.75355457e+00	2.74446601e+00	4.70578135e+02	4.80085244e+02
4.33300000e+02	4.75600000e+02	1.01000000e+00	1	4.70891089e+02	4.75600000e+02	1.00000000e+00	1	4.75600000e+02	4.75600000e+02	9.90000000e-01	1	4.80404040e+02	4.75631710e+02	4.75655492e+00	2.74619826e+00	4.70875155e+02	4.80388265e+02
4.33400000e+02	4.75800000e+02	1.01000000e+00	1	4.71089109e+02	4.75800000e+02	1.00000000e+00	1	4.75800000e+02	4.75800000e+02	9.90000000e-01	1	4.80606061e+02	4.75831723e+02	4.75855515e+00	2.74735310e+00	4.71073168e+02	4.80590278e+02
4.33500000e+02	4.76200000e+02	1.01000000e+00	1	4.71485149e+02	4.76200000e+02	1.00000000e+00	1	4.76200000e+02	4.76200000e+02	9.90000000e-01	1	4.81010101e+02	4.76231750e+02	4.76255562e+00	2.74966277e+00	4.71469194e+02	4.80994305e+02
4.33600000e+02	4.76500000e+02	1.01000000e+00	1	4.71782178e+02	4.76500000e+02	1.00000000e+00	1	4.76500000e+02	4.76500000e+02	9.90000000e-01	1	4.81313131e+02	4.76531770e+02	4.76555597e+00	2.75139502e+00	4.71766214e+02	4.81297326e+02
4.33700000e+02	4.76800000e+02	1.01000000e+00	1	4.72079208e+02	4.76800000e+02	1.00000000e+00	1	4.76800000e+02	4.76800000e+02	9.90000000e-01	1	4.81616162e+02	4.76831790e+02	4.76855632e+00	2.75312728e+00	4.72063234e+02	4.81600346e+02
4.33800000e+02	4.77100000e+02	1.01000000e+00	1	4.72376238e+02	4.77100000e+02	1.00000000e+00	1	4.77100000e+02	4.77100000e+02	9.90000000e-01	1	4.81919192e+02	4.77131810e+02	4.77155667e+00	2.75485953e+00	4.72360253e+02	4.81903367e+02
4.33900000e+02	4.77500000e+02	1.01000000e+00	1	4.72772277e+02	4.77500000e+02	1.00000000e+00	1	4.77500000e+02	4.77500000e+02	9.90000000e-01	1	4.82323232e+02	4.77531837e+02	4.77555714e+00	2.75716920e+00	4.72756279e+02	4.82307394e+02
4.34000000e+02	4.77900000e+02	1.01000000e+00	1	4.73168317e+02	4.77900000e+02	1.00000000e+00	1	4.77900000e+02	4.77900000e+02	9.90000000e-01	1	4.82727273e+02	4.77931863e+02	4.77955761e+00	2.75947887e+00	4.73152306e+02	4.82711421e+02
4.34100000e+02	4.78200000e+02	1.01000000e+00	1	4.73465347e+02	4.78200000e+02	1.00000000e+00	1	4.78200000e+02	4.78200000e+02	9.90000000e-01	1	4.83030303e+02	4.78231883e+02	4.78255796e+00	2.76121112e+00	4.73449325e+02	4.83014441e+02
4.34200000e+02	4.78300000e+02	1.01000000e+00	1	4.73564356e+02	4.78300000e+02	1.00000000e+00	1	4.78300000e+02	4.78300000e+02	9.90000000e-01	1	4.83131313e+02	4.78331890e+02	4.78355807e+00	2.76178854e+00	4.73548332e+02	4.83115448e+02
4.34300000e+02	4.78600000e+02	1.01000000e+00	1	4.73861386e+02	4.78600000e+02	1.00000000e+00	1	4.78600000e+02	4.78600000e+02	9.90000000e-01	1	4.83434343e+02	4.78631910e+02	4.78655842e+00	2.76352079e+00	4.73845351e+02	4.83418468e+02
4.34400000e+02	4.79000000e+02	1.01000000e+00	1	4.74257426e+02	4.79000000e+02	1.00000000e+00	1	4.79000000e+02	4.79000000e+02	9.90000000e-01	1	4.83838384e+02	4.79031937e+02	4.79055889e+00	2.76583046e+00	4.74241378e+02	4.83822495e+02
4.34500000e+02	4.79400000e+02	1.01000000e+00	1	4.74653465e+02	4.79400000e+02	1.00000000e+00	1	4.79400000e+02	4.79400000e+02	9.90000000e-01	1	4.84242424e+02	4.79431963e+02	4.79455936e+00	2.76814013e+00	4.74637404e+02	4.84226523e+02
4.34600000e+02	4.79500000e+02	1.01000000e+00	1	4.74752475e+02	4.79500000e+02	1.00000000e+00	1	4.79500000e+02	4.79500000e+02	9.90000000e-01	1	4.84343434e+02	4.79531970e+02	4.79555947e+00	2.76871755e+00	4.74736410e+02	4.84327529e+02
4.34700000e+02	4.79800000e+02	1.01000000e+00	1	4.75049505e+02	4.79800000e+02	1.00000000e+00	1	4.79800000e+02	4.79800000e+02	9.90000000e-01	1	4.84646465e+02	4.79831990e+02	4.79855982e+00	2.77044980e+00	4.75033430e+02	4.84630550e+02
4.34800000e+02	4.80200000e+02	1.01000000e+00	1	4.75445545e+02	4.80200000e+02	1.00000000e+00	1	4.80200000e+02	4.80200000e+02	9.90000000e-01	1	4.85050505e+02	4.80232017e+02	4.80256029e+00	2.77275948e+00	4.75429456e+02	4.85034577e+02
4.34900000e+02	4.80400000e+02	1.01000000e+00	1	4.75643564e+02	4.80400000e+02	1.00000000e+00	1	4.80400000e+02	4.80400000e+02	9.90000000e-01	1	4.85252525e+02	4.80432030e+02	4.80456052e+00	2.77391431e+00	4.75627469e+02	4.85236590e+02
4.35000000e+02	4.80600000e+02	1.01000000e+00	1	4.75841584e+02	4.80600000e+02	1.00000000e+00	1	4.80600000e+02	4.80600000e+02	9.90000000e-01	1	4.85454545e+02	4.80632043e+02	4.80656076e+00	2.77506915e+00	4.75825482e+02	4.85438604e+02
4.35100000e+02	4.80900000e+02	1.01000000e+00	1	4.76138614e+02	4.80900000e+02	1.00000000e+00	1	4.80900000e+02	4.80900000e+02	9.90000000e-01	1	4.85757576e+02	4.80932063e+02	4.80956111e+00	2.77680140e+00	4.76122502e+02	4.85741624e+02
4.35200000e+02	4.81100000e+02	1.01000000e+00	1	4.76336634e+02	4.81100000e+02	1.00000000e+00	1	4.81100000e+02	4.81100000e+02	9.90000000e-01	1	4.85959596e+02	4.81132077e+02	4.81156134e+00	2.77795623e+00	4.76320515e+02	4.85943638e+02
4.35300000e+02	4.81400000e+02	1.01000000e+00	1	4.76633663e+02	4.81400000e+02	1.00000000e+00	1	4.81400000e+02	4.81400000e+02	9.90000000e-01	1	4.86262626e+02	4.81432097e+02	4.81456169e+00	2.77968849e+00	4.76617535e+02	4.86246658e+02
4.35400000e+02	4.81700000e+02	1.01000000e+00	1	4.76930693e+02	4.81700000e+02	1.00000000e+00	1	4.81700000e+02	4.81700000e+02	9.90000000e-01	1	4.86565657e+02	4.81732117e+02	4.81756204e+00	2.78142074e+00	4.76914555e+02	4.86549679e+02
4.35500000e+02	4.82200000e+02	1.01000000e+00	1	4.77425743e+02	4.82200000e+02	1.00000000e+00	1	4.82200000e+02	4.82200000e+02	9.90000000e-01	1	4.87070707e+02	4.82232150e+02	4.82256262e+00	2.78430783e+00	4.77409587e+02	4.87054713e+02
4.35600000e+02	4.82500000e+02	1.01000000e+00	1	4.77722772e+02	4.82500000e+02	1.00000000e+00	1	4.82500000e+02	4.82500000e+02	9.90000000e-01	1	4.87373737e+02	4.82532170e+02	4.82556297e+00	2.78604008e+00	4.77706607e+02	4.87357733e+02
4.35700000e+02	4.82600000e+02	1.01000000e+00	1	4.77821782e+02	4.82600000e+02	1.00000000e+00	1	4.82600000e+02	4.82600000e+02	9.90000000e-01	1	4.87474747e+02	4.82632177e+02	4.82656309e+00	2.78661750e+00	4.77805613e+02	4.87458740e+02
4.35800000e+02	4.82800000e+02	1.01000000e+00	1	4.78019802e+02	4.82800000e+02	1.00000000e+00	1	4.82800000e+02	4.82800000e+02	9.90000000e-01	1	4.87676768e+02	4.82832190e+02	4.82856332e+00	2.78777233e+00	4.78003627e+02	4.87660753e+02
4.35900000e+02	4.83200000e+02	1.01000000e+00	1	4.78415842e+02	4.83200000e+02	1.00000000e+00	1	4.83200000e+02	4.83200000e+02	9.90000000e-01	1	4.88080808e+02	4.83232217e+02	4.83256379e+00	2.79008200e+00	4.78399653e+02	4.88064780e+02
4.36000000e+02	4.83600000e+02	1.01000000e+00	1	4.78811881e+02	4.83600000e+02	1.00000000e+00	1	4.83600000e+02	4.83600000e+02	9.90000000e-01	1	4.88484848e+02	4.83632243e+02	4.83656426e+00	2.79239168e+00	4.78795679e+02	4.88468807e+02
4.36100000e+02	4.83600000e+02	1.01000000e+00	1	4.78811881e+02	4.83600000e+02	1.00000000e+00	1	4.83600000e+02	4.83600000e+02	9.90000000e-01	1	4.88484848e+02	4.83632243e+02	4.83656426e+00	2.79239168e+00	4.78795679e+02	4.88468807e+02
4.36200000e+02	4.83800000e+02	1.01000000e+00	1	4.79009901e+02	4.83800000e+02	1.00000000e+00	1	4.83800000e+02	4.83800000e+02	9.90000000e-01	1	4.88686869e+02	4.83832257e+02	4.83856449e+00	2.79354651e+00	4.78993692e+02	4.88670821e+02
4.36300000e+02	4.83900000e+02	1.01000000e+00	1	4.79108911e+02	4.83900000e+02	1.00000000e+00	1	4.83900000e+02	4.83900000e+02	9.90000000e-01	1	4.88787879e+02	4.83932263e+02	4.83956461e+00	2.79412393e+00	4.79092699e+02	4.88771828e+02
4.36400000e+02	4.84100000e+02	1.01000000e+00	1	4.79306931e+02	4.84100000e+02	1.00000000e+00	1	4.84100000e+02	4.84100000e+02	9.90000000e-01	1	4.88989899e+02	4.84132277e+02	4.84156484e+00	2.79527876e+00	4.79290712e+02	4.88973841e+02
4.36500000e+02	4.84300000e+02	1.01000000e+00	1	4.79504950e+02	4.84300000e+02	1.00000000e+00	1	4.84300000e+02	4.84300000e+02	9.90000000e-01	1	4.89191919e+02	4.84332290e+02	4.84356507e+00	2.79643360e+00	4.79488725e+02	4.89175855e+02
4.36600000e+02	4.84600000e+02	1.01000000e+00	1	4.79801980e+02	4.84600000e+02	1.00000000e+00	1	4.84600000e+02	4.84600000e+02	9.90000000e-01	1	4.89494949e+02	4.84632310e+02	4.84656542e+00	2.79816585e+00	4.79785744e+02	4.89478875e+02
4.36700000e+02	4.84600000e+02	1.01000000e+00	1	4.79801980e+02	4.84600000e+02	1.00000000e+00	1	4.84600000e+02	4.84600000e+02	9.90000000e-01	1	4.89494949e+02	4.84632310e+02	4.84656542e+00	2.79816585e+00	4.79785744e+02	4.89478875e+02
4.36800000e+02	4.84900000e+02	1.01000000e+00	1	4.80099010e+02	4.84900000e+02	1.00000000e+00	1	4.84900000e+02	4.84900000e+02	9.90000000e-01	1	4.89797980e+02	4.84932330e+02	4.84956577e+00	2.79989810e+00	4.80082764e+02	4.89781896e+02
4.36900000e+02	4.85100000e+02	1.01000000e+00	1	4.80297030e+02	4.85100000e+02	1.00000000e+00	1	4.85100000e+02	4.85100000e+02	9.90000000e-01	1	4.90000000e+02	4.85132343e+02	4.85156601e+00	2.80105294e+00	4.80280777e+02	4.89983909e+02
4.37000000e+02	4.85200000e+02	1.01000000e+00	1	4.80396040e+02	4.85200000e+02	1.00000000e+00	1	4.85200000e+02	4.85200000e+02	9.90000000e-01	1	4.90101010e+02	4.85232350e+02	4.85256612e+00	2.80163036e+00	4.80379784e+02	4.90084916e+02
4.37100000e+02	4.85600000e+02	1.01000000e+00	1	4.80792079e+02	4.85600000e+02	1.00000000e+00	1	4.85600000e+02	4.85600000e+02	9.90000000e-01	1	4.90505051e+02	4.85632377e+02	4.85656659e+00	2.80394003e+00	4.80775810e+02	4.90488943e+02
4.37200000e+02	4.85700000e+02	1.01000000e+00	1	4.80891089e+02	4.85700000e+02	1.00000000e+00	1	4.85700000e+02	4.85700000e+02	9.90000000e-01	1	4.90606061e+02	4.85732383e+02	4.85756671e+00	2.80451745e+00	4.80874817e+02	4.90589950e+02
4.37300000e+02	4.85900000e+02	1.01000000e+00	1	4.81089109e+02	4.85900000e+02	1.00000000e+00	1	4.85900000e+02	4.85900000e+02	9.90000000e-01	1	4.90808081e+02	4.85932397e+02	4.85956694e+00	2.80567228e+00	4.81072830e+02	4.90791964e+02
4.37400000e+02	4.86100000e+02	1.01000000e+00	1	4.81287129e+02	4.86100000e+02	1.00000000e+00	1	4.86100000e+02	4.86100000e+02	9.90000000e-01	1	4.91010101e+02	4.86132410e+02	4.86156717e+00	2.80682712e+00	4.81270843e+02	4.90993977e+02
4.37500000e+02	4.86200000e+02	1.01000000e+00	1	4.81386139e+02	4.86200000e+02	1.00000000e+00	1	4.86200000e+02	4.86200000e+02	9.90000000e-01	1	4.91111111e+02	4.86232417e+02	4.86256729e+00	2.80740453e+00	4.81369849e+02	4.91094984e+02
4.37600000e+02	4.86500000e+02	1.01000000e+00	1	4.81683168e+02	4.86500000e+02	1.00000000e+00	1	4.86500000e+02	4.86500000e+02	9.90000000e-01	1	4.91414141e+02	4.86532437e+02	4.86556764e+00	2.80913679e+00	4.81666869e+02	4.91398004e+02
4.37700000e+02	4.86500000e+02	1.01000000e+00	1	4.81683168e+02	4.86500000e+02	1.00000000e+00	1	4.86500000e+02	4.86500000e+02	9.90000000e-01	1	4.91414141e+02	4.86532437e+02	4.86556764e+00	2.80913679e+00	4.81666869e+02	4.91398004e+02
4.37800000e+02	4.87000000e+02	1.01000000e+00	1	4.82178218e+02	4.87000000e+02	1.00000000e+00	1	4.87000000e+02	4.87000000e+02	9.90000000e-01	1	4.91919192e+02	4.87032470e+02	4.87056822e+00	2.81202387e+00	4.82161902e+02	4.91903038e+02
4.37900000e+02	4.87000000e+02	1.01000000e+00	1	4.82178218e+02	4.87000000e+02	1.00000000e+00	1	4.87000000e+02	4.87000000e+02	9.90000000e-01	1	4.91919192e+02	4.87032470e+02	4.87056822e+00	2.81202387e+00	4.82161902e+02	4.91903038e+02
4.38000000e+02	4.87200000e+02	1.01000000e+00	1	4.82376238e+02	4.87200000e+02	1.00000000e+00	1	4.87200000e+02	4.87200000e+02	9.90000000e-01	1	4.92121212e+02	4.87232483e+02	4.87256846e+00	2.81317871e+00	4.82359915e+02	4.92105052e+02
4.38100000e+02	4.87300000e+02	1.01000000e+00	1	4.82475248e+02	4.87300000e+02	1.00000000e+00	1	4.87300000e+02	4.87300000e+02	9.90000000e-01	1	4.92222222e+02	4.87332490e+02	4.87356857e+00	2.81375613e+00	4.82458921e+02	4.92206058e+02
4.38200000e+02	4.87600000e+02	1.01000000e+00	1	4.82772277e+02	4.87600000e+02	1.00000000e+00	1	4.87600000e+02	4.87600000e+02	9.90000000e-01	1	4.92525253e+02	4.87632510e+02	4.87656892e+00	2.81548838e+00	4.82755941e+02	4.92509079e+02
4.38300000e+02	4.87600000e+02	1.01000000e+00	1	4.82772277e+02	4.87600000e+02	1.00000000e+00	1	4.87600000e+02	4.87600000e+02	9.90000000e-01	1	4.92525253e+02	4.87632510e+02	4.87656892e+00	2.81548838e+00	4.82755941e+02	4.92509079e+02
4.38400000e+02	4.87700000e+02	1.01000000e+00	1	4.82871287e+02	4.87700000e+02	1.00000000e+00	1	4.87700000e+02	4.87700000e+02	9.90000000e-01	1	4.92626263e+02	4.87732517e+02	4.87756904e+00	2.81606580e+00	4.82854948e+02	4.92610086e+02
4.38500000e+02	4.87900000e+02	1.01000000e+00	1	4.83069307e+02	4.87900000e+02	1.00000000e+00	1	4.87900000e+02	4.87900000e+02	9.90000000e-01	1	4.92828283e+02	4.87932530e+02	4.87956927e+00	2.81722063e+00	4.83052961e+02	4.92812099e+02
4.38600000e+02	4.88000000e+02	1.01000000e+00	1	4.83168317e+02	4.88000000e+02	1.00000000e+00	1	4.88000000e+02	4.88000000e+02	9.90000000e-01	1	4.92929293e+02	4.88032537e+02	4.88056939e+00	2.81779805e+00	4.83151967e+02	4.92913106e+02
4.38700000e+02	4.88000000e+02	1.01000000e+00	1	4.83168317e+02	4.88000000e+02	1.00000000e+00	1	4.88000000e+02	4.88000000e+02	9.90000000e-01	1	4.92929293e+02	4.88032537e+02	4.88056939e+00	2.81779805e+00	4.83151967e+02	4.92913106e+02
